type,name,iso_country,municipality,iata_code
small_airport,Captain Jack Thomas El Dorado Airport,US,El Dorado,EDK
medium_airport,Erie International Tom Ridge Field,US,Erie,ERI
small_airport,Errol Airport,US,Errol,ERR
small_airport,Kerrville / Kerr County Airport at Louis Schreiner Field,US,Kerrville,ERV
medium_airport,Delta County Airport,US,Escanaba,ESC
medium_airport,Esler Army Airfield / Esler Regional Airport,US,Alexandria,ESF
small_airport,Easton Airport / Newnam Field,US,Easton,ESN
small_airport,Estherville Municipal Airport,US,Estherville,EST
small_airport,Easton State Airport,US,Easton,ESW
small_airport,West Bend Municipal Airport,US,West Bend,ETB
small_airport,Eastland Municipal Airport,US,Eastland,ETN
small_airport,Weedon Field,US,Eufaula,EUF
medium_airport,Eugene Airport,US,Eugene,EUG
small_airport,Eveleth–Virginia Municipal Airport,US,Eveleth,EVM
medium_airport,Evansville Regional Airport,US,Evansville,EVV
medium_airport,Evanston-Uinta County Airport-Burns Field,US,Evanston,EVW
medium_airport,New Bedford Regional Airport,US,New Bedford,EWB
small_airport,Newton City-County Airport,US,Newton,EWK
medium_airport,Coastal Carolina Regional Airport,US,New Bern,EWN
large_airport,Newark Liberty International Airport,US,Newark,EWR
medium_airport,Key West International Airport,US,Key West,EYW
small_airport,Wilbarger County Airport,US,Vernon,WIB
small_airport,French Valley Airport,US,Murrieta,RBK
medium_airport,Felker Army Air Field,US,Newport News (Fort Eustis),FAF
small_airport,Farmington Regional Airport,US,Farmington,FAM
medium_airport,Hector International Airport,US,Fargo,FAR
large_airport,Fresno Yosemite International Airport,US,Fresno,FAT
medium_airport,Fayetteville Regional Airport - Grannis Field,US,Fayetteville,FAY
medium_airport,Simmons Army Air Field,US,Fort Bragg,FBG
small_airport,Faribault Municipal Airport-Liz Wall Strohfus Field,US,Faribault,FBL
small_airport,Fort Bridger Airport,US,Fort Bridger,FBR
small_airport,Fairbury Municipal Airport,US,Fairbury,FBY
small_airport,Fresno Chandler Executive Airport,US,Fresno,FCH
small_airport,Flying Cloud Airport,US,Minneapolis,FCM
medium_airport,Butts AAF (Fort Carson) Air Field,US,Fort Carson,FCS
small_airport,Forrest City Municipal Airport,US,Forrest City,FCY
small_airport,Frederick Municipal Airport,US,Frederick,FDK
small_airport,Frederick Regional Airport,US,Frederick,FDR
medium_airport,Findlay Airport,US,Findlay,FDY
small_airport,Albertus Airport,US,Freeport,FEP
small_airport,Fremont Municipal Airport,US,Fremont,FET
small_airport,First Flight Airport,US,Kill Devil Hills,FFA
small_airport,Fairfield Municipal Airport,US,Fairfield,FFL
small_airport,Fergus Falls Municipal Airport - Einar Mickelson Field,US,Fergus Falls,FFM
medium_airport,Wright-Patterson Air Force Base,US,Dayton,FFO
small_airport,Capital City Airport,US,Frankfort,FFT
small_airport,Falcon Field,US,Mesa,MSC
medium_airport,Friday Harbor Airport,US,Friday Harbor,FRD
medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,US,Fort Huachuca / Sierra Vista,FHU
medium_airport,Venango Regional Airport,US,Franklin,FKL
small_airport,Franklin Regional Airport,US,Franklin,FKN
small_airport,Fond du Lac County Airport,US,Fond du Lac,FLD
medium_airport,Flagstaff Pulliam Airport,US,Flagstaff,FLG
large_airport,Fort Lauderdale Hollywood International Airport,US,Fort Lauderdale,FLL
medium_airport,Florence Regional Airport,US,Florence,FLO
small_airport,Marion County Regional Airport,US,Flippin,FLP
small_airport,Sherman Army Air Field,US,Fort Leavenworth,FLV
small_airport,Fallon Municipal Airport,US,Fallon,FLX
medium_airport,Fort Meade Executive Airport,US,Fort Meade(Odenton),FME
small_airport,Cape Cod Coast Guard Air Station,US,Falmouth,FMH
medium_airport,Four Corners Regional Airport,US,Farmington,FMN
medium_airport,Page Field,US,Fort Myers,FMY
medium_airport,Northern Colorado Regional Airport,US,Loveland,FNL
medium_airport,Bishop International Airport,US,Flint,FNT
medium_airport,Fort Dodge Regional Airport,US,Fort Dodge,FOD
medium_airport,Topeka Regional Airport,US,Topeka,FOE
small_airport,Francis S Gabreski Airport,US,Westhampton Beach,FOK
small_airport,Fillmore Municipal Airport,US,Fillmore,FIL
medium_airport,Treasure Coast International Airport,US,Fort Pierce,FPR
medium_airport,Republic Airport,US,East Farmingdale,FRG
small_airport,French Lick Municipal Airport,US,French Lick,FRH
medium_airport,Marshall Army Air Field,US,Fort Riley (Junction City),FRI
small_airport,Fairmont Municipal Airport,US,Fairmont,FRM
small_airport,Front Royal Warren County Airport,US,Front Royal,FRR
medium_airport,Sioux Falls Regional Airport,US,Sioux Falls,FSD
medium_airport,Henry Post Army Air Field,US,Fort Sill,FSI
small_airport,Fort Scott Municipal Airport,US,Fort Scott,FSK
medium_airport,Fort Smith Regional Airport,US,Fort Smith,FSM
medium_airport,Fort Stockton Pecos County Airport,US,Fort Stockton,FST
small_airport,Fort Sumner Municipal Airport,US,Fort Sumner,FSU
small_airport,Fort Madison Municipal Airport,US,Fort Madison,FMS
medium_airport,Godman Army Air Field,US,Fort Knox,FTK
medium_airport,Fort Worth Meacham International Airport,US,Fort Worth,FTW
medium_airport,Fulton County Airport Brown Field,US,Atlanta,FTY
small_airport,Fullerton Municipal Airport,US,Fullerton,FUL
small_airport,Northern Aroostook Regional Airport,US,Frenchville,WFK
medium_airport,Fort Wayne International Airport,US,Fort Wayne,FWA
medium_airport,Fort Lauderdale Executive Airport,US,Fort Lauderdale,FXE
small_airport,Forest City Municipal Airport,US,Forest City,FXY
small_airport,Fayetteville Municipal Airport,US,Fayetteville,FYM
medium_airport,Drake Field,US,Fayetteville,FYV
small_airport,Gabbs Airport,US,Gabbs,GAB
small_airport,Northeast Alabama Regional Airport,US,Gadsden,GAD
small_airport,Gage Heibeck Airport,US,Gage,GAG
small_airport,Montgomery County Airpark,US,Gaithersburg,GAI
small_airport,Great Bend Municipal Airport,US,Great Bend,GBD
small_airport,Galesburg Municipal Airport,US,Galesburg,GBG
small_airport,Walter J. Koladza Airport,US,Great Barrington,GBR
medium_airport,Northeast Wyoming Regional Airport,US,Gillette,GCC
small_airport,Grant County Regional Airport / Ogilvie Field,US,John Day,JDA
medium_airport,Garden City Regional Airport,US,Garden City,GCK
medium_airport,Grand Canyon National Park Airport,US,Grand Canyon - Tusayan,GCN
small_airport,Greeneville Municipal Airport,US,Greeneville,GCY
small_airport,Gardner Municipal Airport,US,Gardner,GDM
medium_airport,Dawson Community Airport,US,Glendive,GDV
small_airport,Gladwin Zettel Memorial Airport,US,Gladwin,GDW
small_airport,Delaware Coastal Airport,US,Georgetown,GED
large_airport,Spokane International Airport,US,Spokane,GEG
small_airport,South Big Horn County Airport,US,Greybull,GEY
small_airport,Pope Field,US,Greenfield,GFD
medium_airport,Grand Forks International Airport,US,Grand Forks,GFK
medium_airport,Floyd Bennett Memorial Airport,US,Glens Falls,GFL
small_airport,Georgetown County Airport,US,Georgetown,GGE
medium_airport,East Texas Regional Airport,US,Longview,GGG
medium_airport,Glasgow Valley County Airport Wokal Field,US,Glasgow,GGW
small_airport,Centerville Municipal Airport,US,Centerville,GHM
small_airport,Idaho County Airport,US,Grangeville,IDH
small_airport,Winter Haven Regional Airport - Gilbert Field,US,Winter Haven,GIF
medium_airport,Grand Junction Regional Airport,US,Grand Junction,GJT
small_airport,Port Meadville Airport,US,Meadville,MEJ
small_airport,Gatlinburg-Pigeon Forge Airport,US,Sevierville,GKT
medium_airport,Goodland Municipal Airport,US,Goodland,GLD
small_airport,Gainesville Municipal Airport,US,Gainesville,GLE
medium_airport,Mid Delta Regional Airport,US,Greenville,GLH
small_airport,Gaylord Regional Airport,US,Gaylord,GLR
medium_airport,Scholes International At Galveston Airport,US,Galveston,GLS
small_airport,Glasgow Municipal Airport,US,Glasgow,GLW
medium_airport,Greenville Downtown Airport,US,Greenville,GMU
small_airport,Gooding Municipal Airport,US,Gooding,GNG
small_airport,Grants-Milan Municipal Airport,US,Grants,GNT
medium_airport,Gainesville Regional Airport,US,Gainesville,GNV
small_airport,Guthrie-Edmond Regional Airport,US,Guthrie,GOK
medium_airport,Groton New London Airport,US,Groton,GON
medium_airport,Glacier Park International Airport,US,Kalispell,FCA
medium_airport,Gulfport Biloxi International Airport,US,Gulfport,GPT
small_airport,Grand Rapids Itasca Co-Gordon Newstrom field,US,Grand Rapids,GPZ
small_airport,Galion Municipal Airport,US,Galion,GQQ
medium_airport,Austin Straubel International Airport,US,Green Bay,GRB
small_airport,Greenwood County Airport,US,Greenwood,GRD
small_airport,Greenville Airport,US,Greenville,GRE
medium_airport,Gray Army Air Field,US,Fort Lewis/Tacoma,GRF
medium_airport,Central Nebraska Regional Airport,US,Grand Island,GRI
medium_airport,Killeen Regional Airport / Robert Gray Army Airfield,US,Fort Cavazos,GRK
small_airport,Gordon Municipal Airport,US,Gordon,GRN
large_airport,Gerald R. Ford International Airport,US,Grand Rapids,GRR
medium_airport,Seymour Johnson Air Force Base,US,Goldsboro,GSB
small_airport,Goshen Municipal Airport,US,Goshen,GSH
large_airport,Piedmont Triad International Airport,US,Greensboro,GSO
medium_airport,Greenville-Spartanburg International Airport,US,Greenville/Greer/Spartanburg,GSP
medium_airport,Great Falls International Airport,US,Great Falls,GTF
small_airport,Grantsburg Municipal Airport,US,Grantsburg,GTG
medium_airport,Golden Triangle Regional Airport,US,Columbus/W Point/Starkville,GTR
medium_airport,Gunnison Crested Butte Regional Airport,US,Gunnison,GUC
medium_airport,Gallup Municipal Airport,US,Gallup,GUP
medium_airport,Grissom Air Reserve Base,US,Peru,GUS
medium_airport,Guymon Municipal Airport,US,Guymon,GUY
small_airport,Gordonsville Municipal Airport,US,Gordonsville,GVE
small_airport,Lee Gilmer Memorial Airport,US,Gainesville,GVL
small_airport,Majors Airport,US,Greenville,GVT
medium_airport,Greenwood–Leflore Airport,US,Greenwood,GWO
small_airport,Glenwood Springs Municipal Airport,US,Glenwood Springs,GWS
small_airport,Grayling Airport,US,Grayling,KGX
small_airport,Greeley–Weld County Airport,US,Greeley,GXY
small_airport,Donaldson Field Airport,US,Greenville,GDC
medium_airport,North Texas Regional Airport Perrin Field,US,Denison,PNX
small_airport,Phoenix Goodyear Airport,US,Goodyear,GYR
medium_airport,Gary/Chicago International Airport,US,Gary,GYY
small_airport,Glacier Creek Airport,US,Glacier Creek,KGZ
large_airport,Dara Sakor International Airport,KH,Ta Noun,DSY
large_airport,Techo International Airport,KH,Phnom Penh (Boeng Khyang),KTI
small_airport,Marion County Rankin Fite Airport,US,Hamilton,HAB
small_airport,Half Moon Bay Airport,US,Half Moon Bay,HAF
small_airport,Three Rivers Municipal Dr Haines Airport,US,Three Rivers,HAI
small_airport,Butler Co Regional Airport - Hogan Field,US,Hamilton,HAO
medium_airport,Hattiesburg Bobby L Chain Municipal Airport,US,Hattiesburg,HBG
medium_airport,Hobart Regional Airport,US,Hobart,HBR
small_airport,Brewster Field,US,Holdrege,HDE
medium_airport,Yampa Valley Airport,US,Hayden,HDN
small_airport,Thompson-Robbins Airport,US,West Helena,HEE
medium_airport,Manassas Regional Airport/Harry P. Davis Field,US,Manassas,MNZ
small_airport,Natchez–Adams County Airport / Hardy-Anders Field,US,Natchez,HEZ
medium_airport,Hartford Brainard Airport,US,Hartford,HFD
small_airport,Mackall Army Air Field,US,Hoffman,HFF
medium_airport,Hagerstown Regional Richard A Henson Field,US,Hagerstown,HGR
medium_airport,Jack Northrop Field Hawthorne Municipal Airport,US,Hawthorne,HHR
small_airport,Stan Stamper Municipal Airport,US,Hugo,HUJ
medium_airport,Range Regional Airport,US,Hibbing,HIB
small_airport,Mount Washington Regional Airport,US,Whitefield,HIE
medium_airport,Hill Air Force Base,US,Ogden,HIF
medium_airport,Lake Havasu City Airport,US,Lake Havasu City,HII
medium_airport,Portland Hillsboro Airport,US,Portland,HIO
small_airport,Blytheville Municipal Airport,US,Blytheville,HKA
small_airport,Hawkins Field,US,Jackson,HKS
medium_airport,Hickory Regional Airport,US,Hickory,HKY
small_airport,Batesville Airport,US,Batesville,HLB
small_airport,Hill City Municipal Airport,US,Hill City,HLC
medium_airport,Wheeling Ohio County Airport,US,Wheeling,HLG
medium_airport,Helena Regional Airport,US,Helena,HLN
medium_airport,Holloman Air Force Base,US,Alamogordo,HMN
small_airport,Hemet Ryan Airport,US,Hemet,HMT
small_airport,Huntingburg Airport,US,Huntingburg,HNB
small_airport,Henderson Executive Airport,US,Las Vegas,HSH
medium_airport,Lea County Regional Airport,US,Hobbs,HOB
medium_airport,Huron Regional Airport,US,Huron,HON
medium_airport,Campbell Army Airfield (Fort Campbell),US,Fort Campbell,HOP
medium_airport,Memorial Field Airport,US,Hot Springs,HOT
large_airport,William P. Hobby Airport,US,Houston,HOU
medium_airport,Westchester County Airport,US,White Plains,HPN
small_airport,Hampton Municipal Airport,US,Hampton,HPT
small_airport,Baytown Airport,US,Baytown,HPY
medium_airport,Bowerman Airport,US,Hoquiam,HQM
small_airport,Hermiston Municipal Airport,US,Hermiston,HES
medium_airport,Valley International Airport,US,Harlingen,HRL
medium_airport,Boone County Airport,US,Harrison,HRO
small_airport,Harrisburg-Raleigh Airport,US,Harrisburg,HSB
small_airport,Billy Mitchell Airport,US,Hatteras,HNC
small_airport,Hot Springs County Airport,US,Thermopolis,THP
small_airport,Hastings Municipal Airport,US,Hastings,HSI
small_airport,Ingalls Field,US,Hot Springs,HSP
medium_airport,Homestead Air Reserve Base,US,Homestead,HST
medium_airport,Huntsville International Airport,US,Huntsville,HSV
small_airport,Hawthorne Industrial Airport,US,Hawthorne,HTH
small_airport,Roscommon County - Blodgett Memorial Airport,US,Houghton Lake,HTL
small_airport,Town of East Hampton Airport,US,East Hampton,HTO
medium_airport,Tri-State Airport / Milton J. Ferguson Field,US,Huntington,HTS
small_airport,Lawrence County Airpark,US,South Point,HTW
medium_airport,Redstone Army Air Field,US,Redstone Arsnl Huntsville,HUA
medium_airport,"Terre Haute Regional Airport, Hulman Field",US,Terre Haute,HUF
medium_airport,Houlton International Airport,US,Houlton,HUL
small_airport,Houma Terrebonne Airport,US,Houma,HUM
medium_airport,Hutchinson Municipal Airport,US,Hutchinson,HUT
small_airport,Hanksville Airport,US,Hanksville,HVE
medium_airport,Tweed New Haven Airport,US,New Haven,HVN
medium_airport,Havre City County Airport,US,Havre,HVR
small_airport,Hartsville Regional Airport,US,Hartsville,HVS
small_airport,Hayward Executive Airport,US,Hayward,HWD
medium_airport,North Perry Airport,US,Hollywood,HWO
small_airport,Brookhaven Calabro Airport,US,Shirley,WSH
medium_airport,Hilton Head Airport,US,Hilton Head Island,HHH
medium_airport,Cape Cod Gateway Airport,US,Hyannis,HYA
medium_airport,Sawyer County Airport,US,Hayward,HYR
medium_airport,Hays Regional Airport,US,Hays,HYS
small_airport,Hazleton Municipal Airport,US,Hazleton,HZL
medium_airport,Northeast Ohio Regional Airport,US,Ashtabula,JFN
medium_airport,McConnell Air Force Base,US,Wichita,IAB
large_airport,Washington Dulles International Airport,US,Dulles,IAD
medium_airport,Niagara Falls International Airport,US,Niagara Falls,IAG
large_airport,George Bush Intercontinental Airport,US,Houston,IAH
small_airport,Schenck Field,US,Clarinda,ICL
medium_airport,Wichita Dwight D. Eisenhower National Airport,US,Wichita,ICT
medium_airport,Idaho Falls Regional Airport,US,Idaho Falls,IDA
small_airport,Ida Grove Municipal Airport,US,Ida Grove,IDG
small_airport,Indiana County–Jimmy Stewart Airport,US,Indiana,IDI
small_airport,Independence Municipal Airport,US,Independence,IDP
small_airport,Pine Ridge Airport,US,Pine Ridge,XPR
small_airport,Iowa Falls Municipal Airport,US,Iowa Falls,IFA
medium_airport,Laughlin Bullhead International Airport,US,Bullhead City,IFP
medium_airport,Kingman Airport,US,Kingman,IGM
small_airport,Jacksonville Municipal Airport,US,Jacksonville,IJX
medium_airport,Greater Kankakee Airport,US,Kankakee,IKK
small_airport,Kilwa Airport,CD,Kilwa,KIL
small_airport,Skylark Field,US,Killeen,ILE
medium_airport,Wilmington Airport,US,Wilmington,ILG
medium_airport,Wilmington International Airport,US,Wilmington,ILM
medium_airport,Wilmington Airpark,US,Wilmington,ILN
small_airport,Imperial Municipal Airport,US,Imperial,IML
small_airport,Immokalee Regional Airport,US,Immokalee,IMM
small_airport,Madison Municipal Airport,US,Madison,MDN
medium_airport,Ford Airport,US,Kingsford,IMT
large_airport,Indianapolis International Airport,US,Indianapolis,IND
medium_airport,Winkler County Airport,US,Wink,INK
medium_airport,Falls International Airport,US,International Falls,INL
small_airport,Creech Air Force Base,US,Indian Springs,INS
medium_airport,Smith Reynolds Airport,US,Winston Salem,INT
medium_airport,Winslow Lindbergh Regional Airport,US,Winslow,INW
small_airport,Iowa City Municipal Airport,US,Iowa City,IOW
medium_airport,Imperial County Airport,US,Imperial,IPL
medium_airport,Williamsport Regional Airport,US,Williamsport,IPT
medium_airport,Kirksville Regional Airport,US,Kirksville,IRK
small_airport,Kirsch Municipal Airport,US,Sturgis,IRS
medium_airport,Kissimmee Gateway Airport,US,Orlando,ISM
medium_airport,Kinston Regional Jetport At Stallings Field,US,Kinston,ISO
medium_airport,Long Island MacArthur Airport,US,Islip,ISP
small_airport,Schoolcraft County Airport,US,Manistique,ISQ
small_airport,Alexander Field South Wood County Airport,US,Wisconsin Rapids,ISW
